"20세미만자녀수코드","남편결혼연령","아내결혼연령","남편이혼연령","아내이혼연령","동거기간년수"
00,58.315,55.884,60.282,57.852,1
00,58.317,55.986,62.345,60.013,4
00,58.32,45.561,67.361,54.602,9
00,58.32,55.846,61.027,58.553,2
00,58.323,53.863,63.276,58.816,4
00,58.326,57.961,61.301,60.939,2
00,58.328,31.073,60.794,33.539,2
00,58.328,51.463,67.38,60.515,9
00,58.328,54.802,74.131,70.605,15
00,58.331,55.709,59.863,57.241,1
00,58.336,52.279,64.676,58.619,6
00,58.339,57.369,60.687,59.717,2
00,58.35,54.413,64.55,60.613,6
00,58.353,58.216,58.567,58.43,0
00,58.361,57.12,65.024,63.783,6
00,58.364,44.852,65.186,51.673,6
00,58.364,55.178,67.29,64.104,8
00,58.372,55.002,64.824,61.454,6
00,58.383,54.443,62.115,58.175,3
00,58.386,45.989,71.791,59.394,13
00,58.389,50.715,63.197,55.523,4
00,58.397,59.167,60.397,61.167,2
00,58.4,54.167,61.756,57.523,3
00,58.413,52.424,69.315,63.326,10
00,58.424,56,61.476,59.052,3
00,58.43,41.504,80.021,63.095,21
00,58.43,53.556,63.643,58.767,5
00,58.432,52.627,65.49,59.684,7
00,58.435,34.276,58.906,34.747,0
00,58.435,60.238,58.734,60.536,0
00,58.441,51.002,69.808,62.369,11
00,58.441,54.69,60.202,56.452,1
00,58.454,54.246,69.728,65.52,11
00,58.454,55.928,64.545,62.019,6
00,58.457,38.832,70.287,50.663,11
00,58.46,53.635,62.868,58.041,4
00,58.463,55.057,61.358,57.953,2
00,58.463,58.69,60.632,60.86,2
00,58.465,50.391,80.38,72.306,21
00,58.468,57.345,60.435,59.312,1
00,58.471,50.734,61.945,54.208,3
00,58.471,51.147,61.383,54.06,2
00,58.473,42.95,73.86,58.336,15
00,58.473,50.542,86.69,78.758,28
00,58.476,27.49,60.219,29.232,1
00,58.476,50.572,61.83,53.926,3
00,58.476,52.95,66.564,61.035,8
00,58.479,43.846,66.032,51.4,7
00,58.479,54.75,69.232,65.504,10
00,58.493,57.78,59.293,58.578,0
00,58.493,61.8,58.991,62.295,0
00,58.495,51.673,69.43,62.608,10
00,58.495,52.019,59.778,53.301,1
00,58.498,55.534,59.745,56.78,1
00,58.501,44.613,64.663,50.775,6
00,58.501,50,74.156,65.654,15
00,58.501,56.084,66.624,64.208,8
00,58.506,59.336,63.052,63.882,4
00,58.506,60.797,65.109,67.4,6
00,58.509,43.443,60.413,45.347,1
00,58.512,35.947,71,48.432,12
00,58.512,53.663,62.61,57.761,4
00,58.515,48.745,61.98,52.21,3
00,58.523,43.227,68.841,53.545,10
00,58.523,55.23,67.005,63.712,8
00,58.523,69.797,64.802,76.076,6
00,58.526,46.06,58.928,46.463,0
00,58.526,55.205,60.073,56.753,1
00,58.528,48.893,59.276,49.641,0
00,58.534,35.882,70.071,47.419,11
00,58.534,52.139,61.78,55.386,3
00,58.536,58.936,66.282,66.682,7
00,58.539,51.58,63.569,56.61,5
00,58.542,51.172,61.008,53.638,2
00,58.542,54.679,58.797,54.934,0
00,58.545,56.202,63.654,61.315,5
00,58.547,52.32,67.005,60.778,8
00,58.547,57.769,64.487,63.709,5
00,58.547,59.142,59.969,60.564,1
00,58.55,49.838,58.802,50.09,0
00,58.55,51.547,60.43,53.427,1
00,58.55,56.046,63.547,61.046,5
00,58.553,48.873,70.221,60.542,11
00,58.556,45.884,60.139,47.468,1
00,58.556,50.75,74.947,67.142,16
00,58.556,53.227,72.147,66.819,13
00,58.558,54.057,66,61.498,7
00,58.558,54.4,61.86,57.701,3
00,58.558,56.263,59.564,57.271,1
00,58.564,50.246,68.356,60.038,9
00,58.564,52.572,67.926,61.934,9
00,58.567,48.016,62.419,51.868,3
00,58.567,58.298,61.857,61.589,3
00,58.567,61.005,66.649,69.087,8
00,58.569,54.441,64.75,60.621,6
00,58.575,56.646,68.747,66.819,10
00,58.575,59.504,60.893,61.821,2
00,58.578,26.983,60.167,28.572,1
00,58.58,50.794,66.383,58.597,7
00,58.586,48.991,62.567,52.972,3
00,58.586,51.58,61.263,54.257,2
00,58.586,57.964,59.739,59.117,1
00,58.594,38.684,69.035,49.126,10
00,58.594,47.035,60.221,48.663,1
00,58.594,57.221,63.112,61.739,4
00,58.597,55.49,64.515,61.408,5
00,58.6,46.591,60.895,48.887,2
00,58.602,63.397,67.019,71.813,8
00,58.605,55.024,60.328,56.747,1
00,58.605,61.115,60.279,62.789,1
00,58.61,48.331,61.682,51.402,3
00,58.613,47.602,63.194,52.183,4
00,58.613,58.372,68.487,68.246,9
00,58.616,56.761,70.073,68.219,11
00,58.627,49.126,59.704,50.202,1
00,58.632,51.569,72.109,65.046,13
00,58.641,53.271,60.183,54.813,1
00,58.649,55.317,68.463,65.131,9
00,58.654,60.158,60.534,62.038,1
00,58.66,48.495,61.613,51.449,2
00,58.66,58.75,59.205,59.295,0
00,58.663,55.106,78.569,75.013,19
00,58.665,47.328,61.542,50.205,2
00,58.665,51.312,64.589,57.235,5
00,58.665,52.898,67.254,61.487,8
00,58.671,50.128,75.016,66.473,16
00,58.671,53.356,79.805,74.49,21
00,58.671,53.884,60.523,55.736,1
00,58.671,59.194,61.663,62.186,2
00,58.679,47.572,61.271,50.164,2
00,58.69,46.665,62.342,50.317,3
00,58.695,33.879,61.547,36.731,2
00,58.695,53.597,63.597,58.501,4
00,58.695,55.309,68.309,64.923,9
00,58.698,43.476,78.073,62.852,19
00,58.701,52.158,66.953,60.41,8
00,58.701,53.419,71.495,66.213,12
00,58.701,56.134,59.306,56.742,0
00,58.709,52.169,59.271,52.734,0
00,58.712,49.457,63.515,54.26,4
00,58.717,51.978,67.23,60.49,8
00,58.723,45.794,68.873,55.945,10
00,58.726,59.676,60.389,61.339,1
00,58.731,42.49,65.241,49,6
00,58.734,50.652,61,52.917,2
00,58.734,54.701,61.317,57.284,2
00,58.734,56.424,60.487,58.178,1
00,58.739,47.312,77.328,65.901,18
00,58.75,52.183,61.758,55.191,3
00,58.753,60.191,60.805,62.243,2
00,58.756,51.353,67.394,59.994,8
00,58.756,59.183,59.109,59.539,0
00,58.758,60.753,61.358,63.353,2
00,58.761,44.539,70.805,56.583,12
00,58.764,66.271,62.095,69.602,3
00,58.767,53.923,60.701,55.86,1
00,58.767,55.139,69.531,65.906,10
00,58.772,54.098,60.643,55.969,1
00,58.778,54.271,68.071,63.564,9
00,58.778,57.884,61.164,60.271,2
00,58.783,37.663,73.526,52.405,14
00,58.783,58.227,59.273,58.717,0
00,58.786,56.797,61.339,59.35,2
00,58.789,59.536,61.309,62.054,2
00,58.805,55.728,59.769,56.693,0
00,58.81,46.224,60.794,48.208,1
00,58.81,53.665,61.643,56.498,2
00,58.813,47.873,61.608,50.668,2
00,58.813,51.723,73.663,66.572,14
00,58.816,57.564,61.665,60.413,2
00,58.819,48.002,59.071,48.254,0
00,58.819,52.89,59.619,53.69,0
00,58.819,55.676,60.871,57.728,2
00,58.821,49.095,64.695,54.969,5
00,58.824,57.156,60.389,58.72,1
00,58.832,42.224,71.002,54.394,12
00,58.832,52.808,67.03,61.005,8
00,58.835,50.008,67.616,58.789,8
00,58.838,54.619,65.087,60.868,6
00,58.843,59.2,60.186,60.542,1
00,58.852,53.852,61.208,56.208,2
00,58.857,60.282,59.473,60.901,0
00,58.86,56.186,64.665,61.991,5
00,58.86,57.997,59.605,58.745,0
00,58.863,50.726,72.035,63.898,13
00,58.865,59.315,60.098,60.547,1
00,58.868,45.69,74.923,61.745,16
00,58.876,54.723,60.076,55.923,1
00,58.887,50.824,69.589,61.526,10
00,58.887,74.484,64.216,79.813,5
00,58.895,56.8,81.745,79.649,22
00,58.898,53.775,62.246,57.123,3
00,58.904,54.252,62.95,58.298,4
00,58.904,55.115,60.23,56.443,1
00,58.904,59.863,59.701,60.66,0
00,58.906,54.887,65.887,61.868,6
00,58.906,57.556,71.863,70.512,12
00,58.909,47.945,66.2,55.235,7
00,58.912,56.013,68.745,65.846,9
00,58.912,59.624,63.421,64.134,4
00,58.915,56.671,64.104,61.863,5
00,58.917,57.306,62.076,60.465,3
00,58.92,36.416,60.75,38.246,1
00,58.923,41.495,64.98,47.553,6
00,58.926,50.912,59.936,51.923,1
00,58.945,57.797,61.249,60.101,2
00,58.95,35.446,60.263,36.758,1
00,58.953,55.61,60.4,57.057,1
00,58.953,56.227,60.279,57.553,1
00,58.958,58.991,71.052,71.084,12
00,58.967,53.49,74.09,68.613,15
00,58.967,53.761,59.227,54.021,0
00,58.967,58.83,67.89,67.753,8
00,58.972,57.463,69.6,68.09,10
00,58.978,44.279,71.32,56.624,12
00,58.978,50.939,64.517,56.479,5
00,58.983,50.813,63.758,55.589,4
00,58.983,63.915,62.073,67.005,3
00,58.986,55.112,61.345,57.471,2
00,59.005,52.183,59.591,52.769,0
00,59.008,37.846,69.742,48.58,10
00,59.01,49.315,61.495,51.8,2
00,59.013,53.493,60.26,54.739,1
00,59.016,57.145,62.715,60.843,3
00,59.032,32.536,59.958,33.463,0
00,59.032,47.726,85.964,74.657,26
00,59.032,51.901,66.906,59.775,7
00,59.032,56.682,62.876,60.526,3
00,59.035,46.734,79.915,67.61,20
00,59.035,54.389,64.495,59.846,5
00,59.043,56.369,62.082,59.408,3
00,59.052,51.838,76.405,69.191,17
00,59.052,55.838,70.249,67.035,11
00,59.054,60.293,60.569,61.808,1
00,59.057,54.983,64.854,60.78,5
00,59.06,58.065,63.15,62.156,4
00,59.065,34.161,59.498,34.594,0
00,59.065,35.016,75.328,51.279,16
00,59.065,51.112,80.89,72.936,21
00,59.065,51.367,60.424,52.726,1
00,59.071,50.476,60.18,51.583,1
00,59.073,47.909,64.72,53.556,5
00,59.073,51.89,62.139,54.956,3
00,59.073,57.115,65.602,63.643,6
00,59.079,42.852,60.043,43.813,0
00,59.079,51.493,64.736,57.15,5
00,59.079,55.158,59.81,55.89,0
00,59.082,57.545,65.591,64.054,6
00,59.084,45.569,66.501,52.986,7
00,59.084,53.509,75.12,69.545,16
00,59.087,50.747,59.309,50.969,0
00,59.095,53.23,61.301,55.435,2
00,59.098,61.547,59.446,61.895,0
00,59.109,59.243,61.002,61.136,1
00,59.115,48.054,59.454,48.394,0
00,59.117,45.72,60.449,47.049,1
00,59.117,55.112,61.304,57.298,2
00,59.123,54.142,65.112,60.131,5
00,59.123,54.854,70.994,66.726,11
00,59.131,30.605,60.698,32.172,1
00,59.142,59.523,62.789,63.169,3
00,59.145,53.449,67.468,61.772,8
00,59.147,53.835,61.024,55.712,1
00,59.15,50.986,79.268,71.104,20
00,59.15,56.827,68.578,66.254,9
00,59.153,54.495,72.071,67.41,12
00,59.164,63.956,63.09,67.882,3
00,59.167,50.43,63.684,54.947,4
00,59.167,62.665,63.821,67.32,4
00,59.169,58.624,59.536,58.991,0
00,59.172,54.183,71.213,66.224,12
00,59.172,54.709,65.224,60.761,6
00,59.175,47.104,62.093,50.021,2
00,59.175,56.194,61.712,58.731,2
00,59.178,57.257,63.501,61.58,4
00,59.178,58.991,69.808,69.621,10
00,59.18,49.027,67.378,57.224,8
00,59.18,55.989,65.2,62.008,6
00,59.186,48.764,68.523,58.101,9
00,59.186,55.991,63.309,60.112,4
00,59.186,58.15,60.443,59.408,1
00,59.186,58.506,61.745,61.065,2
00,59.189,51,74.372,66.183,15
00,59.205,53.265,66.66,60.72,7
00,59.205,60.958,66.81,68.564,7
00,59.208,51.635,60.457,52.882,1
00,59.208,53,62.679,56.471,3
00,59.208,55.69,68.756,65.238,9
00,59.208,57.52,59.931,58.243,0
00,59.213,52.21,59.578,52.575,0
00,59.216,57.978,64.726,63.487,5
00,59.224,55.641,65.608,62.024,6
00,59.235,50.06,62.706,53.531,3
00,59.243,57.616,62.202,60.575,2
00,59.249,47.621,63.969,52.339,4
00,59.252,52.397,64.161,57.306,4
00,59.252,59.583,68.536,68.865,9
00,59.254,54.586,69.493,64.824,10
00,59.257,44.676,65.753,51.172,6
00,59.26,55.057,62.087,57.884,2
00,59.26,59.747,64.158,64.643,4
00,59.263,49.526,61.306,51.569,2
00,59.273,47.005,65.142,52.873,5
00,59.279,48.813,60.257,49.789,0
00,59.279,59.109,71.501,71.331,12
00,59.284,52.816,69.668,63.2,10
00,59.287,51.736,67.287,59.736,8
00,59.287,56.958,64.619,62.29,5
00,59.287,58.29,60.071,59.073,0
00,59.293,48.794,84.106,73.608,24
00,59.309,53.15,65.89,59.731,6
00,59.315,55.58,62.435,58.701,3
00,59.317,50.745,67.21,58.638,7
00,59.328,49.052,67.734,57.457,8
00,59.328,50.347,71.934,62.953,12
00,59.331,54.317,63.578,58.564,4
00,59.334,49.591,60.09,50.347,0
00,59.334,50.358,67.21,58.235,7
00,59.336,50.654,60.717,52.035,1
00,59.345,52.991,61.213,54.86,1
00,59.358,54.142,64.854,59.638,5
00,59.358,57.915,69.912,68.468,10
00,59.361,53.545,61.758,55.945,2
00,59.372,60.498,73.2,74.326,13
00,59.375,55.427,67.243,63.295,7
00,59.378,53.953,68.865,63.441,9
00,59.386,59.405,60.539,60.558,1
00,59.389,48.578,76.986,66.175,17
00,59.397,38.873,73.312,52.789,13
00,59.397,48.298,76.194,65.095,16
00,59.397,58.904,65.421,64.928,6
00,59.4,56.863,67.742,65.202,8
00,59.4,59.328,60.372,60.301,0
00,59.405,40.427,61.079,42.101,1
00,59.419,57.553,66.161,64.295,6
00,59.421,53.449,62.695,56.723,3
00,59.424,54.747,61.884,57.208,2
00,59.43,55.016,64.01,59.6,4
00,59.43,56.156,59.89,56.616,0
00,59.435,44.531,70.021,55.117,10
00,59.441,58.928,65.531,65.019,6
00,59.441,59.616,60.553,60.726,1
00,59.446,59.43,72.873,72.857,13
00,59.454,44.665,67.216,52.427,7
00,59.454,53.553,65.558,59.657,6
00,59.457,55.169,79.315,75.027,19
00,59.463,47.345,64.21,52.093,4
00,59.465,26.517,60.104,27.156,0
00,59.465,52.531,59.693,52.758,0
00,59.468,29.35,59.89,29.772,0
00,59.484,56.863,62.517,59.895,3
00,59.487,49.156,64.783,54.449,5
00,59.49,49.624,65.008,55.142,5
00,59.49,57.367,62.224,60.101,2
00,59.495,47.906,73.479,61.89,13
00,59.498,55.01,60.443,55.958,0
00,59.498,55.564,63.356,59.421,3
00,59.504,61.594,60.26,62.35,0
00,59.506,56.002,64.279,60.775,4
00,59.506,57.673,63.528,61.695,4
00,59.512,26.205,67.827,34.52,8
00,59.523,56.084,61.279,57.841,1
00,59.526,41.372,79.394,61.241,19
00,59.526,48.068,79.586,68.128,20
00,59.526,59.515,66.827,66.816,7
00,59.528,55.676,68.473,64.621,8
00,59.534,40.528,73.213,54.208,13
00,59.534,49.326,61.016,50.808,1
00,59.536,53.282,63.693,57.438,4
00,59.539,59.854,64.052,64.364,4
00,59.542,50.797,70.095,61.35,10
00,59.542,55.572,71.621,67.652,12
00,59.545,52.419,61.035,53.909,1
00,59.547,53.846,69.531,63.83,9
00,59.556,37.972,72.495,50.912,12
00,59.556,61.657,64.027,66.128,4
00,59.556,64.227,62.945,67.616,3
00,59.558,52.169,63.024,55.635,3
00,59.558,57.663,65.126,63.23,5
00,59.561,46.205,67.279,53.923,7
00,59.561,51.569,62.06,54.068,2
00,59.572,64.147,62.923,67.498,3
00,59.575,51.632,60.797,52.854,1
00,59.575,62.967,71.789,75.18,12
00,59.58,41.635,71.449,53.504,11
00,59.591,53.873,62.512,56.794,2
00,59.591,61.567,63.545,65.52,3
00,59.597,66.586,61.334,68.323,1
00,59.6,41.975,64.002,46.375,4
00,59.602,52.531,64.767,57.695,5
00,59.602,53.958,68.501,62.857,8
00,59.602,59.904,62.169,62.471,2
00,59.605,48.545,68.767,57.709,9
00,59.605,51.178,66.827,58.4,7
00,59.605,62.312,59.843,62.55,0
00,59.61,29.169,62.665,32.224,3
00,59.61,54.753,63.958,59.101,4
00,59.613,45.753,60.06,46.2,0
00,59.616,62.035,59.923,62.342,0
00,59.627,55.038,63.775,59.186,4
00,59.63,57.424,62.109,59.904,2
00,59.63,59.958,62.079,62.408,2
00,59.635,45.684,85.504,71.553,25
00,59.638,53.542,75.736,69.641,16
00,59.641,53.15,59.832,53.342,0
00,59.643,54.887,72.945,68.189,13
00,59.657,56.197,60.953,57.493,1
00,59.663,31.994,62.504,34.835,2
00,59.663,57.758,62.638,60.734,2
00,59.665,52.487,73.136,65.958,13
00,59.665,61.408,61.378,63.12,1
00,59.668,42.802,71.81,54.945,12
00,59.668,57.473,61.487,59.293,1
00,59.673,53.005,60.383,53.717,0
00,59.673,55.98,62.454,58.761,2
00,59.676,46.43,70.093,56.846,10
00,59.684,40.756,61.189,42.26,1
00,59.687,52.06,64.61,56.986,4
00,59.687,56.742,65.115,62.169,5
00,59.69,47.504,61.934,49.747,2
00,59.693,55.383,71.616,67.306,11
00,59.706,54.66,65.846,60.8,6
00,59.709,56.435,60.005,56.731,0
00,59.715,59.279,66.909,66.473,7
00,59.731,49.717,72.632,62.619,12
00,59.739,56.071,65.312,61.643,5
00,59.75,55.073,64.778,60.104,5
00,59.756,72.556,63.797,76.597,4
00,59.758,54.046,66.613,60.901,6
00,59.761,51.695,67.073,59.008,7
00,59.767,55.594,63.18,59.008,3
00,59.767,58.263,68.208,66.704,8
00,59.767,59.336,61.769,61.339,2
00,59.772,58.92,63.172,62.32,3
00,59.778,53.071,67.501,60.794,7
00,59.78,55.487,64.684,60.391,4
00,59.783,43.69,75.136,59.043,15
00,59.786,29.449,62.578,32.241,2
00,59.794,46.427,70.043,56.676,10
00,59.794,56.923,63.953,61.082,4
00,59.794,59.794,60.252,60.252,0
00,59.797,45.846,62.12,48.169,2
00,59.8,42.169,62.884,45.254,3
00,59.808,53.528,60.471,54.194,0
00,59.813,51.158,74.298,65.643,14
00,59.813,54.835,63.471,58.493,3
00,59.813,57.358,66.441,63.986,6
00,59.821,51.317,73.846,65.342,14
00,59.821,52.547,60.819,53.545,1
00,59.821,52.994,62.202,55.375,2
00,59.824,52.663,76.156,68.994,16
00,59.827,50.956,60.101,51.23,0
00,59.827,51.241,62.865,54.279,3
00,59.827,58.915,60.879,59.967,1
00,59.838,56.468,63.756,60.386,3
00,59.843,64.09,61.235,65.482,1
00,59.846,58.868,67.087,66.109,7
00,59.846,68.071,69.328,77.553,9
00,59.849,47.416,73.32,60.887,13
00,59.852,60.021,61.545,61.715,1
00,59.86,54.536,60.057,54.734,0
00,59.865,46.479,65.227,51.841,5
00,59.865,54.345,68.578,63.06,8
00,59.871,56.58,68.95,65.66,9
00,59.873,57.827,68.572,66.526,8
00,59.876,53.356,70.808,64.287,10
00,59.876,60.41,60.895,61.43,1
00,59.879,57.654,65.287,63.063,5
00,59.882,51.515,61.641,53.273,1
00,59.89,44.293,75.961,60.364,16
00,59.898,61.306,62.021,63.43,2
00,59.901,55.742,60.265,56.106,0
00,59.904,40.827,62.312,43.235,2
00,59.904,42.95,76.526,59.572,16
00,59.906,55.208,65.98,61.282,6
00,59.906,66.024,60.709,66.827,0
00,59.909,52.956,71.03,64.076,11
00,59.912,48.4,68.939,57.43,9
00,59.912,54.884,70.142,65.115,10
00,59.912,64.775,71.454,76.317,11
00,59.915,54.219,60.687,54.994,0
00,59.92,53.578,80.205,73.865,20
00,59.926,54.98,61.764,56.819,1
00,59.926,63.539,60.317,63.931,0
00,59.934,54.043,72.438,66.55,12
00,59.934,60.953,60.336,61.356,0
00,59.945,54.926,60.75,55.731,0
00,59.945,56.041,68.046,64.142,8
00,59.947,45.915,62.353,48.32,2
00,59.953,60.101,68.21,68.358,8
00,59.956,60.547,73.66,74.252,13
00,59.961,48.4,74.986,63.424,15
00,59.964,53.054,68.032,61.123,8
00,59.964,53.753,71.369,65.158,11
00,59.967,55.643,60.638,56.317,0
00,59.969,45.189,84.164,69.383,24
00,59.969,50.58,65.597,56.208,5
00,59.98,58.087,61.136,59.243,1
00,59.983,36.438,61.454,37.909,1
00,59.983,58.558,64.008,62.583,4
00,59.989,56.712,72.701,69.424,12
00,59.991,57.005,74.493,71.506,14
00,59.991,61.421,62.936,64.367,2
00,59.994,60.339,66.057,66.402,6
00,59.997,40.09,60.495,40.591,0
00,59.997,60.635,60.493,61.131,0
00,60,54.279,64.89,59.169,4
00,60.005,57.298,62.142,59.435,2
00,60.005,58.032,62.013,60.041,2
00,60.008,50.021,76.931,66.945,16
00,60.008,52.624,74.454,67.071,14
00,60.01,54.473,71.038,65.501,11
00,60.016,49.178,70.473,59.635,10
00,60.016,52.561,68.728,61.271,8
00,60.019,47.454,63.049,50.484,3
00,60.021,49.276,71.153,60.408,11
00,60.021,51.706,63.643,55.328,3
00,60.021,52.871,63.567,56.416,3
00,60.021,54.964,62.432,57.375,2
00,60.024,50.194,62.219,52.389,2
00,60.024,54.758,65.038,59.769,5
00,60.032,56.339,68.12,64.427,8
00,60.035,47.419,60.175,47.558,0
00,60.035,55.821,67.441,63.227,7
00,60.038,52.791,61.221,53.972,1
00,60.041,50.865,71.41,62.235,11
00,60.043,48.317,70.545,58.819,10
00,60.046,32.838,62.347,35.139,2
00,60.049,52.482,70.331,62.764,10
00,60.065,57.509,69.112,66.553,9
00,60.068,42.328,73.821,56.082,13
00,60.084,56.29,69.013,65.219,8
00,60.104,55.191,60.243,55.331,0
00,60.106,50.358,63.723,53.975,3
00,60.109,26.531,67.413,33.835,7
00,60.115,57.298,60.265,57.449,0
00,60.12,57.761,61.32,58.961,1
00,60.123,47.063,62.419,49.358,2
00,60.126,26.964,61.975,28.813,1
00,60.126,62.334,65.013,67.219,4
00,60.134,59.693,69.769,69.328,9
00,60.136,48.86,80.534,69.257,20
00,60.139,54.975,69.997,64.832,9
00,60.142,55.8,78.027,73.684,17
00,60.142,57.18,62.545,59.583,2
00,60.145,58.846,60.347,59.049,0
00,60.15,47.819,61.89,49.558,1
00,60.15,54.038,73.558,67.446,13
00,60.15,57.219,60.734,57.802,0
00,60.156,54.936,71.734,66.515,11
00,60.156,56.715,63.29,59.849,3
00,60.158,58.147,64.109,62.098,3
00,60.161,53,60.887,53.726,0
00,60.164,51.663,71.794,63.293,11
00,60.164,52.775,68.536,61.147,8
00,60.164,57.838,62.997,60.671,2
00,60.167,49.926,73.498,63.257,13
00,60.167,62.169,60.838,62.841,0
00,60.169,50.498,73.027,63.353,12
00,60.178,54.271,66.668,60.761,6
00,60.178,61.956,63.235,65.013,3
00,60.183,41.994,70.997,52.808,10
00,60.183,53.769,67.476,61.063,7
00,60.183,58.967,66.304,65.087,6
00,60.183,60.621,60.501,60.939,0
00,60.191,56.534,61.317,57.66,1
00,60.194,51.832,66.95,58.586,6
00,60.194,55.427,69.18,64.41,8
00,60.194,58.32,63.413,61.539,3
00,60.197,57.709,63.21,60.723,3
00,60.205,56.482,60.457,56.734,0
00,60.21,58.224,62.487,60.501,2
00,60.216,55.164,66.893,61.841,6
00,60.219,36.463,67.452,43.695,7
00,60.219,43.673,61.273,44.726,1
00,60.221,35.775,72.83,48.38,12
00,60.224,50.942,65.35,56.065,5
00,60.227,51.01,82.734,73.517,22
00,60.23,53.372,67.369,60.512,7
00,60.232,52.775,60.383,52.926,0
00,60.238,51.682,65.12,56.564,4
00,60.249,45.876,62.312,47.939,2
00,60.252,19.81,60.416,19.975,0
00,60.252,56.808,73.972,70.528,13
00,60.254,48.775,68.068,56.589,7
00,60.257,61.512,60.454,61.709,0
00,60.26,59.6,64.205,63.545,3
00,60.26,60.167,60.816,60.723,0
00,60.265,51.641,65.742,57.117,5
00,60.276,56.126,65.345,61.194,5
00,60.287,55.358,65.693,60.764,5
00,60.306,56.871,62.545,59.109,2
00,60.323,45.073,62.821,47.572,2
00,60.323,56.739,62.947,59.361,2
00,60.328,56.928,69.358,65.958,9
00,60.331,49.43,62.578,51.676,2
00,60.331,53.739,63.734,57.142,3
00,60.334,48.402,78.378,66.446,18
00,60.334,55.98,63.243,58.89,2
00,60.342,56.947,61.564,58.169,1
00,60.35,61.364,65.019,66.032,4
00,60.353,51.906,62.158,53.712,1
00,60.358,61.764,63.367,64.772,3
00,60.358,63.35,61.238,64.23,0
00,60.361,60.808,62.309,62.756,1
00,60.364,55.665,64.084,59.386,3
00,60.369,32.687,62.473,34.791,2
00,60.372,52.769,72.904,65.298,12
00,60.386,35.619,74.698,49.931,14
00,60.391,57.8,64.517,61.926,4
00,60.394,56.761,61.473,57.841,1
00,60.394,58.071,66.78,64.457,6
00,60.394,61.123,61.216,61.947,0
00,60.4,55.597,61.4,56.594,1
00,60.402,56.279,60.654,56.531,0
00,60.402,60.15,67.309,67.057,6
00,60.408,51.616,60.619,51.827,0
00,60.421,46.18,61.646,47.408,1
00,60.421,50.219,64.238,54.035,3
00,60.424,53.452,65.32,58.347,4
00,60.427,48.512,65.386,53.471,4
00,60.432,45.863,63.928,49.358,3
00,60.435,60.942,64.641,65.147,4
00,60.441,57.501,64.306,61.367,3
00,60.443,41.035,67.509,48.101,7
00,60.443,60.301,66.353,66.21,5
00,60.452,54.78,61.271,55.6,0
00,60.452,57.884,64.961,62.394,4
00,60.452,57.978,62.698,60.224,2
00,60.454,61.515,62.567,63.627,2
00,60.457,51.865,63.86,55.268,3
00,60.457,60.063,61.227,60.832,0
00,60.46,44.353,65.906,49.8,5
00,60.46,56.336,79.939,75.816,19
00,60.463,46.638,71.72,57.895,11
00,60.49,47.769,71.668,58.947,11
00,60.495,60.194,72.536,72.235,12
00,60.501,54.153,61.545,55.197,1
00,60.504,61.301,61.12,61.917,0
00,60.506,68.147,61.049,68.69,0
00,60.509,57.654,65.58,62.726,5
00,60.512,55.194,70.178,64.86,9
00,60.512,58.358,62.797,60.643,2
00,60.517,38.298,70.871,48.652,10
00,60.531,41.367,88.476,69.312,27
00,60.534,53.298,64.567,57.331,4
00,60.536,55.473,60.926,55.863,0
00,60.536,57.408,65.361,62.232,4
00,60.542,53.043,61.939,54.443,1
00,60.545,59.487,62.008,60.95,1
00,60.55,53.701,68.895,62.046,8
00,60.556,56.673,65.15,61.268,4
00,60.561,72.32,61.095,72.857,0
00,60.564,47.906,70.063,57.405,9
00,60.567,59.643,66.164,65.241,5
00,60.58,56.969,62.117,58.506,1
00,60.58,58.479,60.98,58.879,0
00,60.58,61.556,62.967,63.942,2
00,60.583,60.254,65.397,65.068,4
00,60.597,54.076,62.942,56.421,2
00,60.602,50.961,61.58,51.939,0
00,60.602,55.095,61.884,56.378,1
00,60.605,59.517,60.813,59.726,0
00,60.613,51.438,62.323,53.147,1
00,60.613,53.849,68.983,62.219,8
00,60.616,52.419,60.865,52.668,0
00,60.621,53.61,61.578,54.567,0
00,60.627,47.473,66.898,53.745,6
00,60.627,59.682,64.443,63.498,3
00,60.63,45.627,68.852,53.849,8
00,60.646,55.698,65.134,60.186,4
00,60.652,50.038,64.506,53.893,3
00,60.652,55.967,77.863,73.178,17
00,60.654,54.29,61.391,55.027,0
00,60.668,56.295,62.542,58.169,1
00,60.676,49.55,66.687,55.561,6
00,60.676,51.232,63.726,54.282,3
00,60.676,55.15,61.452,55.928,0
00,60.679,61.619,63.964,64.904,3
00,60.682,59.345,63.638,62.301,2
